,id,executedOn_date,croppableAreaId,croppableAreaName,IsSoilmoi4,PlantHeig3,WaterHeig0,FieldPhot1hldr,FieldPhot2hldr,Soilmoist5hldr,Photo1_link,Photo2_link,inundated_corr,executedOn,executedOn_time
217,277159,2023-10-19,19199,Field 128,,75.0,3.0,compress1697691414883.jpg,compress1697691428046.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697691414883.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697691428046.jpg,0,2023-10-19T04:56:25.694Z,04:56:25.694000
218,277166,2023-10-19,19486,Field 165,Yes,106.0,0.0,compress1697694197713.jpg,compress1697694207934.jpg,"[{'size': 852409, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '800963e0-6e42-11ee-80f5-732c06494ef4', 'originalFileName': 'compress1697694231426.jpg'}, {'size': 806707, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8009d910-6e42-11ee-803b-5db8409196f2', 'originalFileName': 'compress1697694238462.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697694197713.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697694207934.jpg,0,2023-10-19T05:43:06.972Z,05:43:06.972000
219,277171,2023-10-19,123651,Dinesh Kumar Asset|CA-1,Yes,108.0,14.0,1697697386250.jpg,1697697421051.jpg,"[{'size': 4845322, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0e323230-6e4a-11ee-95cc-b3f843becbb5', 'originalFileName': '1697697481502.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1697697386250.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1697697421051.jpg,0,2023-10-19T06:34:22.968Z,06:34:22.968000
220,277315,2023-10-19,19476,Field 155,Yes,104.0,0.0,compress1697696610397.jpg,compress1697696618389.jpg,"[{'size': 750268, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '1479eea0-6e48-11ee-b83d-3df64003112e', 'originalFileName': 'compress1697696632123.jpg'}, {'size': 808182, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '147a15b0-6e48-11ee-b5a0-4fb100ca1fb5', 'originalFileName': 'compress1697696634061.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697696610397.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697696618389.jpg,0,2023-10-19T06:23:21.366Z,06:23:21.366000
221,277318,2023-10-19,19460,Field 139,Yes,131.0,8.0,compress1697696581151.jpg,compress1697696589657.jpg,"[{'size': 6753799, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '53968c60-6e48-11ee-bc3f-3bf558e78db6', 'originalFileName': '1697696738687.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697696581151.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697696589657.jpg,0,2023-10-19T06:22:44.81Z,06:22:44.810000
222,277406,2023-10-19,19452,Field 131,Yes,110.0,13.0,compress1697689206910.jpg,compress1697689247850.jpg,"[{'size': 1378082, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b1962300-6e36-11ee-a24f-ed4b349d5d79', 'originalFileName': 'compress1697689161854.jpg'}, {'size': 1374402, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b196e650-6e36-11ee-853a-9308b9858138', 'originalFileName': 'compress1697689162602.jpg'}, {'size': 1381487, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b1970d60-6e36-11ee-8a39-393eff7fb26c', 'originalFileName': 'compress1697689163218.jpg'}, {'size': 1376501, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b1973470-6e36-11ee-923f-1b5eb03ab538', 'originalFileName': 'compress1697689163754.jpg'}, {'size': 1377300, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b1975b80-6e36-11ee-89e4-e5ea8e29840f', 'originalFileName': 'compress1697689164323.jpg'}, {'size': 1375676, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b1978290-6e36-11ee-b672-7d26f7e0d599', 'originalFileName': 'compress1697689164854.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697689206910.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697689247850.jpg,0,2023-10-19T04:19:03.239Z,04:19:03.239000
223,277424,2023-10-19,108001,Field-D|CA-1,,115.0,10.0,compress1697700952253.jpg,compress1697700962392.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697700952253.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697700962392.jpg,0,2023-10-19T07:35:44.605Z,07:35:44.605000
224,278951,2023-10-19,19491,Field 170,Yes,103.0,17.0,compress1697702087551.jpg,compress1697702097844.jpg,"[{'size': 748358, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '06746170-6e55-11ee-b612-d396e48c9170', 'originalFileName': 'compress1697702191302.jpg'}, {'size': 776495, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '0674af90-6e55-11ee-9192-1540060978e8', 'originalFileName': 'compress1697702194675.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697702087551.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697702097844.jpg,0,2023-10-19T07:54:03.322Z,07:54:03.322000
225,279302,2023-10-19,19488,Field 167,Yes,110.0,20.0,compress1697703330418.jpg,compress1697703341055.jpg,"[{'size': 711798, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'bd8deff0-6e57-11ee-ac91-6789ce4d7805', 'originalFileName': 'compress1697703358317.jpg'}, {'size': 652268, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'bd8e3e10-6e57-11ee-a87d-8b4461c437f0', 'originalFileName': 'compress1697703360662.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697703330418.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697703341055.jpg,0,2023-10-19T08:13:57.189Z,08:13:57.189000
226,279305,2023-10-19,19479,Field 158,Yes,102.0,0.0,compress1697706774565.jpg,compress1697706784771.jpg,"[{'size': 683380, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'c1743130-6e5f-11ee-a7e0-81663c287fce', 'originalFileName': 'compress1697706801165.jpg'}, {'size': 643590, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'c1747f50-6e5f-11ee-abb1-5f6b70cf1590', 'originalFileName': 'compress1697706802955.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697706774565.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697706784771.jpg,0,2023-10-19T09:12:48.17Z,09:12:48.170000
227,287806,2023-10-27,19190,Field 119,Yes,101.0,0.0,compress1698384760017.jpg,compress1698384769854.jpg,"[{'size': 1569510, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5c40e610-748a-11ee-a324-b9364244af0b', 'originalFileName': 'compress1698384802655.jpg'}, {'size': 1570175, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5c410d20-748a-11ee-ac04-7951d774ae2f', 'originalFileName': 'compress1698384805831.jpg'}, {'size': 1560631, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5c415b40-748a-11ee-826f-bbd5f2ccd545', 'originalFileName': 'compress1698384806341.jpg'}, {'size': 1563863, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5c418250-748a-11ee-a887-a1232b2720c7', 'originalFileName': 'compress1698384807117.jpg'}, {'size': 1567047, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5c418250-748a-11ee-96bf-cd14c25b2a49', 'originalFileName': 'compress1698384807725.jpg'}, {'size': 1564274, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5c41a960-748a-11ee-8b30-019aceedd9ad', 'originalFileName': 'compress1698384808366.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698384760017.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698384769854.jpg,0,2023-10-27T05:30:42.526Z,05:30:42.526000
228,288152,2023-10-27,19456,Field 135,Yes,103.0,0.0,compress1698383819138.jpg,compress1698383834810.jpg,"[{'size': 1512856, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3dc44030-7488-11ee-a3b8-1b105e08ad71', 'originalFileName': 'compress1698383896118.jpg'}, {'size': 1519774, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3dc4b560-7488-11ee-9ae8-bdbdc881920c', 'originalFileName': 'compress1698383896742.jpg'}, {'size': 1511028, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3dc50380-7488-11ee-a2cf-01064a5e724f', 'originalFileName': 'compress1698383897286.jpg'}, {'size': 1519499, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3dc52a90-7488-11ee-8374-ad4f97d940d6', 'originalFileName': 'compress1698383897863.jpg'}, {'size': 1510634, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3dd1d4c0-7488-11ee-b229-dfcf3c534c86', 'originalFileName': 'compress1698383898280.jpg'}, {'size': 1516104, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '3dd1fbd0-7488-11ee-8d82-4f2d53560683', 'originalFileName': 'compress1698383898826.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698383819138.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698383834810.jpg,0,2023-10-27T05:16:23.914Z,05:16:23.914000
229,288804,2023-10-27,19200,Field 129,Yes,76.0,0.0,compress1698389081278.jpg,compress1698389090839.jpg,"[{'size': 1298363, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8bcc06d0-7494-11ee-b6d0-4b667645e2ea', 'originalFileName': 'compress1698389180347.jpg'}, {'size': 1297913, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8bcc7c00-7494-11ee-9e36-9f3f3599bcef', 'originalFileName': 'compress1698389181221.jpg'}, {'size': 1294405, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8bccf130-7494-11ee-bee7-69faa3dc9e76', 'originalFileName': 'compress1698389181695.jpg'}, {'size': 1301884, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8bcd1840-7494-11ee-93f9-7d4947f42d54', 'originalFileName': 'compress1698389182211.jpg'}, {'size': 1302033, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8bcd3f50-7494-11ee-b189-03e961d4171f', 'originalFileName': 'compress1698389182716.jpg'}, {'size': 1292578, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '8bcf6230-7494-11ee-8012-a9a75b796a43', 'originalFileName': 'compress1698389183224.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698389081278.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698389090839.jpg,0,2023-10-27T06:44:30.814Z,06:44:30.814000
230,288806,2023-10-27,19199,Field 128,,93.0,0.0,compress1698389440129.jpg,compress1698389450351.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698389440129.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698389450351.jpg,0,2023-10-27T06:50:31.849Z,06:50:31.849000
231,288808,2023-10-27,19458,Field 137,,95.0,12.0,,,,,,-1,2023-10-27T08:59:04.023Z,08:59:04.023000
232,288901,2023-10-27,19452,Field 131,Yes,111.0,0.0,compress1698386087796.jpg,compress1698386111214.jpg,"[{'size': 1282714, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '7b27f110-748d-11ee-af07-b389b00158e2', 'originalFileName': 'compress1698386146213.jpg'}, {'size': 1296029, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '7b286640-748d-11ee-8ce7-99cfc8a006d9', 'originalFileName': 'compress1698386146861.jpg'}, {'size': 1287110, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '7b28b460-748d-11ee-91ae-777c90a27a63', 'originalFileName': 'compress1698386147401.jpg'}, {'size': 1282578, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '7b28db70-748d-11ee-8b65-dd1bf2110699', 'originalFileName': 'compress1698386147948.jpg'}, {'size': 1277229, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '7b290280-748d-11ee-8eb9-b5d07c558e11', 'originalFileName': 'compress1698386148586.jpg'}, {'size': 1268787, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '7b2950a0-748d-11ee-a800-456b4e7ef7e7', 'originalFileName': 'compress1698386149129.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698386087796.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698386111214.jpg,0,2023-10-27T05:54:24.002Z,05:54:24.002000
233,288904,2023-10-27,19197,Field 126,Yes,101.0,0.0,compress1698388158562.jpg,compress1698388170377.jpg,"[{'size': 1510085, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '23dd3190-7492-11ee-8132-0d71bcb80607', 'originalFileName': 'compress1698388127489.jpg'}, {'size': 1508457, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '23dd58a0-7492-11ee-a454-b34bccb6405f', 'originalFileName': 'compress1698388128060.jpg'}, {'size': 1500881, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '23dd7fb0-7492-11ee-853b-1d11b9692e4d', 'originalFileName': 'compress1698388128499.jpg'}, {'size': 1501359, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '23dda6c0-7492-11ee-9982-cdaa808a9b37', 'originalFileName': 'compress1698388128938.jpg'}, {'size': 1460775, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '23ddcdd0-7492-11ee-ad28-9bba7851f88b', 'originalFileName': 'compress1698388129372.jpg'}, {'size': 1446109, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '23ddf4e0-7492-11ee-8b16-69d83935f331', 'originalFileName': 'compress1698388129779.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698388158562.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698388170377.jpg,0,2023-10-27T06:27:52.514Z,06:27:52.514000
234,288906,2023-10-27,19482,Field 161,Yes,104.0,0.0,,,,,,-1,2023-10-27T08:13:59.282Z,08:13:59.282000
235,289015,2023-10-27,19493,Field 172,,96.0,0.0,,,,,,-1,2023-10-27T09:15:46.025Z,09:15:46.025000
236,289703,2023-10-27,19476,Field 155,Yes,108.0,0.0,,,,,,-1,2023-10-27T08:37:45.101Z,08:37:45.101000
237,289907,2023-10-27,108001,Field-D|CA-1,Yes,119.0,0.0,,,,,,-1,2023-10-27T09:15:04.605Z,09:15:04.605000
238,289908,2023-10-27,19488,Field 167,Yes,115.0,12.0,,,,,,-1,2023-10-27T09:24:23.51Z,09:24:23.510000
239,289909,2023-10-27,19479,Field 158,Yes,106.0,0.0,,,,,,-1,2023-10-27T09:55:40.12Z,09:55:40.120000
240,290005,2023-10-27,19460,Field 139,,131.0,10.0,,,,,,-1,2023-10-27T09:03:11.143Z,09:03:11.143000
241,290009,2023-10-27,19472,Field 151,,120.0,2.0,,,,,,-1,2023-10-27T09:39:20.404Z,09:39:20.404000
242,290105,2023-10-27,19486,Field 165,,109.0,0.0,,,,,,-1,2023-10-27T07:43:52.287Z,07:43:52.287000
243,290203,2023-10-27,123651,Dinesh Kumar Asset|CA-1,,110.0,15.0,,,,,,-1,2023-10-27T08:38:53.907Z,08:38:53.907000
244,290356,2023-10-27,19491,Field 170,Yes,107.0,10.0,,,,,,-1,2023-10-27T09:16:28.322Z,09:16:28.322000
245,302901,2023-11-01,19493,Field 172,,88.0,0.0,compress1698813644767.jpg,compress1698813658213.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698813644767.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1698813658213.jpg,-1,2023-11-01T04:40:13.676Z,04:40:13.676000
246,304201,2023-11-04,19472,Field 151,No,120.0,0.0,1699077465075.jpg,1699077497998.jpg,,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1699077465075.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1699077497998.jpg,0,2023-11-04T12:00:00Z,12:00:00
247,339801,2023-11-04,19190,Field 119,Yes,101.0,0.0,compress1699078127029.jpg,compress1699078140365.jpg,"[{'size': 1480703, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b9cf9de0-7ad8-11ee-a183-8929cf806f90', 'originalFileName': 'compress1699078170654.jpg'}, {'size': 1475247, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b9d12480-7ad8-11ee-b172-4f3ea4833671', 'originalFileName': 'compress1699078171260.jpg'}, {'size': 1468122, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b9d14b90-7ad8-11ee-bd44-cdd58288c409', 'originalFileName': 'compress1699078171875.jpg'}, {'size': 1470226, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b9d172a0-7ad8-11ee-bc72-a70beea10ba8', 'originalFileName': 'compress1699078172428.jpg'}, {'size': 1471352, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b9d199b0-7ad8-11ee-aaaa-dfe571b19e03', 'originalFileName': 'compress1699078172956.jpg'}, {'size': 1491810, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'b9d1c0c0-7ad8-11ee-ae6b-0fb12093d975', 'originalFileName': 'compress1699078173425.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078127029.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078140365.jpg,0,2023-11-04T06:07:53.688Z,06:07:53.688000
248,340102,2023-11-04,19486,Field 165,Yes,109.0,0.0,compress1699078428614.jpg,compress1699078439283.jpg,"[{'size': 834408, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '662337a0-7ad9-11ee-8733-9146ed16097d', 'originalFileName': 'compress1699078459685.jpg'}, {'size': 851853, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '66235eb0-7ad9-11ee-899c-f7bd6d400869', 'originalFileName': 'compress1699078462915.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078428614.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699078439283.jpg,0,2023-11-04T06:13:44.268Z,06:13:44.268000
249,342453,2023-11-04,19476,Field 155,Yes,108.0,0.0,compress1699080116987.jpg,compress1699080126321.jpg,"[{'size': 761361, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '554e25d0-7add-11ee-b63b-e595fe647000', 'originalFileName': 'compress1699080149955.jpg'}, {'size': 744651, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '554e25d0-7add-11ee-a2b4-0347a69d9f80', 'originalFileName': 'compress1699080152662.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699080116987.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699080126321.jpg,0,2023-11-04T06:41:52.308Z,06:41:52.308000
250,342454,2023-11-04,19482,Field 161,Yes,103.0,0.0,compress1699081542595.jpg,compress1699081553150.jpg,"[{'size': 921853, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a3b4eb70-7ae0-11ee-8662-3bdfdaf7359d', 'originalFileName': 'compress1699081571200.jpg'}, {'size': 916235, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ac8319c0-7ae0-11ee-9492-b1dc50c2aa63', 'originalFileName': 'compress1699081587335.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699081542595.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699081553150.jpg,0,2023-11-04T07:05:36.896Z,07:05:36.896000
251,342602,2023-11-04,19200,Field 129,Yes,80.0,0.0,compress1699080653809.jpg,compress1699080684051.jpg,"[{'size': 1350161, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a9900360-7ade-11ee-a9c0-aba36509e4b6', 'originalFileName': 'compress1699080720103.jpg'}, {'size': 1354126, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a9907890-7ade-11ee-8cf5-47689993489d', 'originalFileName': 'compress1699080720669.jpg'}, {'size': 1354112, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a990c6b0-7ade-11ee-84c7-25662f005f21', 'originalFileName': 'compress1699080721210.jpg'}, {'size': 1356469, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a9913be0-7ade-11ee-bdbb-356854044e2a', 'originalFileName': 'compress1699080721788.jpg'}, {'size': 1358087, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a991b110-7ade-11ee-918e-093038236abc', 'originalFileName': 'compress1699080722298.jpg'}, {'size': 1366967, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a991d820-7ade-11ee-b449-61539e623cc5', 'originalFileName': 'compress1699080722831.jpg'}]",https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699080653809.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1699080684051.jpg,0,2023-11-04T06:50:16.251Z,06:50:16.251000
